tiempo_espera,tiempo_sistema
0.0,2.954620594511472
1.767764536286088,6.538836910620925
5.2590213336834335,6.140659590273225
0.0,0.40503733636789185
0.0,0.5006863407870057
0.02230536203470379,0.27447263436271996
0.0,2.797192324928538
1.9057308103773387,3.8175290815105782
0.6920354951113374,0.7834545564031394
0.0,0.8157393573971206
0.30519448736767174,1.1491805636207104
1.0235748967788822,2.3640727212431685
0.0,0.5539762529867502
0.0,0.518921977765487
0.3562543619273697,2.551080059342624
0.9908664672075673,6.577144863492435
6.411809100002088,7.420190170454873
5.232344795978108,5.933940278356211
2.5348847405247312,2.6393661887819277
2.471205669724796,2.6977365122694437
0.0,1.1596499106942915
0.0,9.662262078296692
9.3134572397962,10.92855902341769
8.369617995173968,8.527381503865868
8.041017580093317,8.485917847862659
3.837208143704082,3.9672537961895458
3.385033139781015,4.095897578887261
3.9735761170717225,6.199830293800339
4.472008047918422,6.126848679063869
5.056903748618012,5.0617397366687555
0.0,1.1785207260555097
0.0,0.592354893463849
0.0,1.2975735208507615
0.0,0.9446537103156487
0.3324448226758534,2.617344349364444
0.0,0.8066492935503646
0.5591768969939892,1.180145999498805
0.0,4.165383189148471
2.5076310959019565,3.059119852867738
1.5705035401817327,2.4098167923078933
1.6323430118142994,1.7554294344069632
1.5891407160941071,2.0614801389409934
0.0,0.3832767502230183
0.0,1.0786218999420498
0.0,0.37036964934839034
0.0,5.014282936237919
2.643443279877772,4.489516093769083
2.765831125356698,3.6734664908276784
0.5614770245437342,1.7613837346473815
1.3382058528923153,2.1270990134567853
0.3917577818532152,0.8609947992491129
0.23900184538769054,0.6973107113438459
0.0,0.11241608685733695
0.0,1.6636420917045882
1.6494302492896793,2.180979365159885
0.09959089878645955,1.5805146694810617
0.8224573940653386,1.6433155268071857
0.15331421793399613,0.6935050984247084
0.0,0.6012272770480536
0.0,0.5803118325379728
0.0,3.612616750682321
0.21059579952387253,1.6844078073277728
0.0,0.04002922375735807
0.0,0.054132055547796654
0.0,2.104832998117331
0.0,1.1504712153810601
0.0,1.461088391208932
0.0,0.2914751594491065
0.0,0.4886203129384228
0.0,0.14583029904665068
